Brand;Buzz;Impression;Quality;Value;Reputation;Satisfaction;Recommend;Awareness;Attention;Ad Awareness;WOM Exposure;Consideration;Purchase Intent;Current Customer ;Former Customer
Starbucks;4.8;22.2;21.1;-9;11.7;17;7.7;91.7;23.9;21.1;16.1;32.9;13;17;34.1
Starbucks;12.3;14;26.2;-9.1;15.7;19.9;11;78.5;26.2;22.9;25.7;30.2;18.8;23.1;36.6
Starbucks;18;20.9;28.3;-11.9;6.9;17.6;5.3;92.4;31.9;23;23.4;26.4;11.8;19.2;48.5
Starbucks;3.9;17.9;24.6;-8.4;20.8;20;18.5;87.6;14;23.2;21;25.3;10.7;25.8;37
Starbucks;15.2;23.7;34.9;-3.1;18.8;34.9;27.1;91.2;27.7;29.2;29.1;38.4;16.1;29.9;38.1
Starbucks;11.4;21.2;22.3;-14.1;16.7;15.6;16.1;90.3;17.1;19.1;22.9;26.5;10.8;18.4;39.2
Starbucks;3.6;7.9;24.2;-21.1;1.6;11.7;0.6;83.4;33.4;21;17.9;25.2;9.7;19.4;29.8
Starbucks;0.9;-4.8;15.8;-17.7;6.8;12.7;-8.6;86.1;29.5;25.8;16.9;19.1;6;19.4;33
Starbucks;15.8;13.4;29.1;-6.8;21.2;22.8;17;85.9;31.6;26.6;26;27.7;13.8;24.7;33.7
Starbucks;14.8;9.9;21.5;-15.7;10.3;11.7;6.7;90;28.1;22.2;20.8;22.4;12.8;20.8;37.8
Starbucks;-0.9;12.7;30.9;-12.6;8.1;16.5;6.4;86;19.8;19.1;24.5;19.9;8.1;22.7;33.6
Starbucks;10.2;29.2;32.2;-12.9;14.4;14.5;18.5;86.9;32.7;21.8;27.9;24.8;14.3;24.5;36.5
Starbucks;6.8;3.5;18.6;-15.1;7.4;14.2;6.5;78.7;28.4;26.6;16.1;20.1;9;11.8;37
Starbucks;9.9;33.6;41.8;-2.8;22.2;30.3;25.7;86.2;24;20.6;23.6;31.3;16.8;22.3;39.5
Starbucks;2.1;28.6;24.4;-18.2;11.5;29.7;17.2;91;20.2;14.4;25.4;24.7;12.6;22.3;44.2
Starbucks;1.2;13.4;14.6;-5.1;8.1;15.2;9.6;84.5;22.2;19.3;16.8;19.2;10.2;15;30.6
Starbucks;2.3;19.9;23.8;-12.8;10.3;14.5;9.5;83.7;19.8;27.3;20.9;24.7;12.3;23.4;34
Starbucks;8.3;9.7;9.4;-25.1;-0.5;15.6;6.3;88.7;20.8;21.8;17.5;22.1;12.1;14.6;42.2
Starbucks;9.1;14;22.9;-20.3;13.8;17.1;10.5;89.5;25.8;25.1;21.3;26.5;15.7;20.7;36
Starbucks;9.5;16;24.8;-17.4;2.3;23.1;10.8;88;26.8;30.8;26.2;26.4;16.3;24.5;32.1
Starbucks;25.2;28.6;31.4;-2.5;17.1;21.8;19.9;90.9;38.9;31.3;26.7;34.5;17.6;23.5;38.7
Starbucks;13.8;12.5;27.8;-9.7;13.9;21;12;83.3;31.1;24;18.6;28.7;12.9;17.6;42.2
Starbucks;4.5;7.6;15.9;-16.9;6.2;18;7.4;87;22.9;14.6;13.7;28.6;12.3;17;37.5
Starbucks;12;5.4;16.6;-16;-2.6;16.6;2.8;87.9;24.2;27.7;27.4;24;13.8;22.6;31.8
Starbucks;6.9;16.3;24.3;-12.3;8.9;22.9;9.2;81.2;17.3;20.1;16.2;22.4;9.2;16.4;40.2
Starbucks;1.8;23.3;25.2;-21;14.4;13.9;12.6;93.6;21.1;23.1;30.1;30.3;12.6;25.5;37.3
Starbucks;8.3;17.8;28.1;-11;11.7;30.7;8.6;88.8;30;25;21.8;29.2;12.8;23.5;45.7
Starbucks;10.7;4.5;23.2;-15.3;17.9;19.1;13.1;85.7;25.5;31.3;28.2;30.7;18.8;20.5;35.8
Starbucks;5.5;12.6;30.6;-11.4;7.6;25.2;7.3;83.4;34.1;23.3;18.2;25.1;11.9;20.3;33.3
Starbucks;13.7;20;28.6;-3.5;0.8;30.2;17.7;87;28.3;26.2;26.6;33.7;14.4;31.7;29.9
Starbucks;18.7;16.7;31.4;-14.4;22;25.5;14.7;86.1;31.4;25.4;19.1;23.8;13.9;23.4;43.5
Starbucks;6.3;26.8;35.7;2.6;26.7;26.9;23.7;85.4;23.7;25.1;30.9;34.3;15.9;23.5;42.6
Starbucks;24.3;18.8;45.4;-12.5;23;25.1;27.1;90.4;37.7;29;18.1;28.8;13.9;18;48.9
Starbucks;7;14.1;27.8;-16.3;10.4;16.7;21;89;28.4;28.9;22.7;27.6;14.6;24.8;36.5
Starbucks;0.6;8.2;18.5;-12.8;10.2;6.9;4;85.8;32.6;26;22.7;24.6;12.1;21.2;32
Starbucks;8.3;15.9;22.7;-12.8;12;11.2;10.2;85.8;31.1;23.8;29.9;25.5;14.5;20.8;35.7
Starbucks;17.2;20.2;30.7;-14.4;17.2;23.2;11.8;93.1;24.4;29.2;28.1;34.3;12.7;27.5;43.1
Starbucks;14.9;7.8;22.9;-19.6;12.9;24.5;4.1;90.3;23.2;21.1;16.9;31;16.6;20.7;45.8
Starbucks;10.6;11.6;22.9;-15.6;7.7;12.5;8.6;79.3;25.6;25.3;13.5;26.7;14.8;16.5;38.1
Starbucks;-0.6;17.5;26.5;-13.6;19.7;19;12.3;88.9;27.3;27.5;22.4;30.9;9.9;24.2;35.5
Starbucks;3.8;13.1;25;-15.1;2.7;21.3;11.3;92.9;21.5;23.5;16.3;34.7;13.8;30.1;38.8
Starbucks;10.7;25.2;29.1;-1.2;22.1;21.4;16.6;82.3;24.9;22;17.5;31.7;16.8;23.8;38.6
Starbucks;14.1;20.5;25.6;-9.8;15.5;21.7;14.3;89.4;23.2;27.4;22.8;26.2;13.2;17.7;33.1
Starbucks;16.3;11.6;21.3;-6.3;23.2;20.1;23.7;95.3;28.7;25;23.4;37.6;17.8;22.3;34.4
Starbucks;10.9;15.5;20.5;-13.5;12.9;22.4;13.2;90;28.9;26.1;23.1;27.8;19.6;17.1;39.6
Starbucks;7.5;22.5;30.2;-20.3;13.3;14.8;11.3;85.2;27.9;28.7;18.4;27.5;13.4;19.4;40.9
Starbucks;16.3;10.5;19.3;-9.6;10.6;11;5.1;78.3;25.4;16.5;17.3;23.7;12.7;16.4;28.3
Starbucks;8.5;6.2;15.7;-13.7;9.2;6.5;16.5;83.4;29.1;20.4;20.7;23.3;13.4;14.4;38
Starbucks;24.2;28.3;42.2;0.2;17.4;29.6;23.2;95.8;36.9;41.2;33.4;36;18.9;33.1;35.9
Starbucks;10.5;18.7;20.8;-7.2;13.5;17.6;10.5;91.3;31.2;33.7;20.2;26.5;15.3;22.4;30.9
Starbucks;15.5;11.8;29.3;-23.5;13.2;16.5;9.8;83.9;26.7;29.3;27.3;28.5;17.1;23;33.6
Starbucks;4.4;20.7;29.1;-11;9.8;23.1;10.4;89.9;30.4;30.2;24.2;28.9;12;13.6;44.6
Starbucks;3.5;12.5;26.1;-15.7;8.7;18.1;7.6;86.1;22.9;23.4;15.5;28.1;14.5;21.8;35.1
Starbucks;13.4;17.2;19.8;-22.4;20.2;6.7;1.8;92.3;27;27.6;15.1;19.4;9.9;18.5;47.4
Starbucks;7.6;24.9;32.1;-14.4;12.6;20;10.3;94.4;27.1;34.1;21.6;30.1;10.5;23.7;44.1
Starbucks;15.5;12.6;23.7;-14.9;6.7;17.6;6.3;92.1;29;28.1;29.1;26.9;14.7;19.7;38.8
Starbucks;13.3;7.1;15.2;-18.1;-1.1;19.8;5.8;92.5;31.4;34.8;26.4;27.2;18.7;23.5;40.2
Starbucks;16.8;22.5;31.5;-6;19.1;27.2;21.4;89.4;33;27.7;22.5;29.3;20.9;23;36.8
Starbucks;16.3;24.5;27.5;-1.5;23.3;18.4;18.1;86.7;28;32.6;31.4;32.1;17.5;24;36.6
Starbucks;12.1;26.6;30.7;-2.4;9;29.3;22.5;88.4;27;24.6;29.2;40.1;22.3;30.5;29.4
Starbucks;16.2;17.4;27.5;-2.9;14.1;27;11.8;86.3;23.5;32.7;29.8;31.1;15.1;26.1;42.2
Starbucks;10.7;14.4;23.6;-13.5;19;13.7;3.2;91.7;24.5;26.2;23.1;24.3;12.5;18.2;35.5
Starbucks;10.1;23.1;21.8;-12.8;17.9;26.6;21.3;93.1;36.3;31.1;32;31.2;14.7;29.5;32.3
Starbucks;8.5;7.3;19.4;-14.6;10;15.5;4.3;86.5;25.7;27.3;23.6;21.7;10.1;16.4;42.4
Starbucks;-1.1;16.2;20.5;-10.5;2.7;16.1;9;81.3;22.6;19.2;15.2;23.1;8.6;16.5;41.3
Starbucks;19.5;13.7;23;-11.3;15.7;27.1;24.9;92.8;25.9;31.8;26.8;27.9;16;27.2;33.5
Starbucks;9.7;31.5;32.5;-11;22;29.3;29.6;89.6;31.6;24.2;24.7;34.7;20.8;23.9;34.5
Starbucks;1;21.2;29.8;-20.6;0.2;7.1;7.3;92.3;28.6;27;24.2;26.9;11.3;25;37.5
Starbucks;17.3;19.8;31.3;1.4;16.5;20.8;19.4;89.7;32.5;31;19.7;33.4;23.1;23.1;39.2
Starbucks;16.7;30;31.1;-6.4;25.3;43.4;29.6;89.4;34.3;26.1;27.4;37.8;13.5;34.9;36
Starbucks;7.4;17.3;28.2;-25.2;6.4;23.7;11.5;85.2;28.2;20.8;23.7;24.7;17.4;23.4;37.7
Starbucks;-7.4;18.5;17.5;-11;4.7;12.6;1.8;93.4;32.5;25.9;19.8;25.9;10.3;16.5;48.6
Starbucks;0.5;10.5;16;-22.2;11.5;18.2;-2.6;92.4;28.5;30.2;26.6;21.9;9.6;17.1;47.4
Starbucks;7.5;13.1;12.4;-16.6;0.2;13.9;4.9;81.4;30.4;28.9;25.9;20.5;10.5;22;31.7
Starbucks;9.4;33.2;31.4;-14.2;11.2;29.5;9.8;95.7;28.5;30.5;27.8;32.3;13.6;26.5;47.7
Starbucks;9.6;17.4;23;-15.8;4.1;10.4;0.4;94;34.6;34.1;30.3;25.6;16.2;24.9;42
Starbucks;9.7;9;26.5;-15.5;11.6;19.9;11.8;88;30.7;33.5;23;23.8;13.1;21.3;27.3
Starbucks;14.4;21.2;24.7;-15;10.2;27.8;14.3;86.6;32;29.6;21.6;36.9;15.9;22.7;42
Starbucks;12.7;11.9;13.8;-24.7;12.1;7.9;8.4;90.9;36.4;36.2;24.6;22.9;9.9;21.5;44.7
Starbucks;17.9;23.6;35.8;-3.7;13;34.5;23;92.8;26.8;41;31.1;36.6;16.4;26.7;40.8
Starbucks;15.3;15;21;-19.4;16.1;16.7;14.2;83.3;27.1;26.2;25.6;30.6;18.9;23.4;35.4
Starbucks;19.5;26.6;36.5;-2.5;21.2;27;23.2;86.7;32.2;32.5;31.8;26.4;13.6;27.3;29.6
Starbucks;17.9;26.6;25.7;0.1;20.8;26.7;20.1;89.2;30.6;29.6;29.4;32.7;17.9;26.4;32.6
Starbucks;9.3;11.2;29.5;-3.9;8.7;16.3;11.1;94.6;23.5;36.7;23.1;24.4;12.8;20.9;29.9
Starbucks;13.4;15.5;23.6;-3.1;11.8;22.7;18.6;83.2;35.6;32.9;28.7;27.6;20.5;27.3;27.9
Starbucks;11.3;20.1;29.6;-5.7;19;20;18.9;93.3;28.8;23.2;26.9;30;15.1;22.8;37.8
Starbucks;7.4;14;22.2;-8.9;2.6;18.4;6.7;94.1;34.5;29.9;17.8;28.4;14.6;20.3;45.2
Starbucks;8.4;10.5;27.6;-19.4;8.1;21.7;7.5;94.4;26.9;38;30.3;27.4;12.9;18.7;46.8
Starbucks;9.5;-7.5;3;-30.7;-13.1;15.2;-3.6;93.6;30.6;16.8;19.3;16.3;8.5;19;25.6
Starbucks;9.2;26;23.6;-13.8;16.6;26.9;19.4;89.6;30.1;28;21.3;26;11.3;20;34.3
Starbucks;9.3;5.1;30.8;-21.4;14.6;24;14.1;93.3;24.9;24.6;30.6;30.3;17.1;19.8;44.8
Starbucks;11.3;18.7;30.6;-3.2;5.7;29.8;11.1;86.3;32.7;19.8;27.2;34.8;20.2;22.8;43.4
Starbucks;7.8;16.2;24.5;-14.5;8.2;20.4;4.9;82.3;30.9;28.2;20.1;28.7;12.9;28.2;31.1
Starbucks;-1.8;26.2;23.2;-14.6;16.9;13.6;3.7;89.5;27.2;21.6;25.1;34.3;25.5;31.8;35
Starbucks;14.7;26.2;34.5;-9;22.7;29.5;24.7;87.9;26.3;29.9;29.6;27.1;15.7;27.3;35.6
Starbucks;7;10.5;13.3;-16.9;9.6;12.2;9.3;84.5;25.8;21.7;20.1;28;18.7;19.2;35
Starbucks;15.2;20.4;23.5;-11.5;16.7;26.2;14.7;91.8;34.2;34.5;27.5;29;15.9;23.7;36.3
Starbucks;9;27.1;34.1;-2;15.8;27.9;22.8;88.9;33.3;31.8;22.8;29.5;13.9;28.8;34.7
Starbucks;0.5;13.6;25.6;-15.5;-1.9;19.5;12.6;91.9;29.8;30.6;31.3;25.1;5;24;37.6
Starbucks;3.8;9.8;18;-20.1;9.9;18.6;10.7;90.3;31.3;26.8;24.5;24.3;11.7;20.8;34
Starbucks;8;22.1;17.3;-16.6;7.6;19;8.7;87.9;30.1;27.3;34.9;32.2;17.6;20.7;46.4
Starbucks;-0.3;12.2;27.4;-33.4;19.2;26.9;15.8;92.9;34.2;29;27.9;29.6;15.3;21.6;38.4
Starbucks;8.2;11.5;26.5;-28.1;9;25.6;9.3;93.8;31.6;26.3;26.8;29.3;16.2;28.8;29
Starbucks;2;19.3;31.1;-24.9;13.2;27;12.6;92.9;27.7;36;29.4;31.6;15.5;25.1;43.3
Starbucks;9.2;26.8;38.1;-18.9;7.8;16.1;17.3;95.9;23.7;22.2;23.2;36.3;17.5;26.2;49.3
Starbucks;8.3;19;17.8;-10.2;16.3;24.7;11.6;83.2;18.6;19.4;20.6;30;16.6;26.6;23.2
Starbucks;6.9;18.6;32.9;-20.9;13.6;22.4;8.1;91.5;30.2;36.5;32;32;18.2;26.4;40.1
Starbucks;11.7;17;28.9;-13.3;12;13.2;5.2;90.5;28.4;24.9;26;24.6;14;23.4;37.6
Starbucks;9.3;12;23.7;-15.3;8.7;15.9;6.9;88;23.6;27.2;20.1;21.1;10.8;15.1;41
Starbucks;8.1;-2;18.3;-20.9;-9.7;9.2;-6.3;88.3;22.7;21.7;24.6;19.5;9.4;19.2;37.7
Starbucks;8.5;12.4;16.9;-19.3;12.8;17.4;7.3;87.9;28.8;21.4;29.2;24.9;14.2;25.8;35.3
Starbucks;6.6;6.9;14.7;-8.5;5.7;10.4;10.4;83.6;24.3;25.6;17.1;22.8;10.7;17;37.4
Starbucks;8;10;17.4;-8.9;9.2;20;9.1;81.5;23.7;24.3;23.4;24.7;20.3;18.8;37.2
Starbucks;-0.2;13.7;16.4;-16.7;3.8;20.7;6.2;94.8;30.3;26.8;23.1;26.1;11.6;25.2;39.1
Starbucks;12.6;27.3;29.2;-6.1;19.5;22.1;15.3;90.5;31.5;31;24.9;29.5;11.6;22.1;37.4
Starbucks;2.2;9.9;15.4;-17.3;13.8;12.4;3.3;91.4;24.5;24.6;17.4;22.6;12.9;20.3;40.8
Starbucks;7.6;11;20.6;-10.8;5.8;20.2;10.6;87.7;27.5;23.7;17.2;26.9;15.5;19.8;35.3
Starbucks;5.1;13.6;22.2;-11.9;3.3;15.5;0.2;89.8;30.1;27.7;23.7;24.6;16.5;19.1;39.9
Starbucks;14.6;23.7;33.1;-10.5;14.6;25;20.6;89.7;23.3;22.9;26.1;29.8;13.5;27.9;33.6
Starbucks;18.3;12.5;24.3;-10.5;12.7;31.8;12.3;96.1;30.4;29.2;31.4;43;16.8;24.4;37.4
Starbucks;16.8;25.2;27.1;-20.3;19.7;22.5;10.2;89.5;21.8;27.3;29.5;30.8;12.1;26.7;36.6
Starbucks;8.2;21.6;26.5;-10.4;15;23.8;7.4;91.3;31.7;21.7;27;30.4;15.6;28;29.2
Starbucks;14.9;18.5;27.8;-8;20.2;25.9;15.5;93;24.6;31.3;26;38.9;10.9;22.2;43.2
Starbucks;9.6;23;38.6;-18.7;26.8;24.8;22.8;91.1;30.8;29.2;38;37.9;23.8;35.1;34.1
Starbucks;5.6;4.2;14.5;-15.6;4.6;18.5;-0.5;90;25.7;21;21.3;20.7;12.7;18.9;37.4
Starbucks;6.7;8.6;25.1;-15.3;18.5;18.3;4.9;88.3;20.1;26.3;23.1;29.2;19.1;16.8;37.2
Starbucks;9.6;16.6;32.8;-21.4;9.2;27.3;13.7;91.9;24.3;24.9;23.9;35.7;19.6;26.5;42.4
Starbucks;21.6;31.6;39.1;-5.2;31;23.7;20.3;90;26;21.8;23.9;36.8;19.8;17.7;41.5
Starbucks;13.9;6.9;22.8;-24.2;10.1;15.2;2.5;80.8;25.9;18.4;23.8;25.8;13.4;20.6;32.4
Starbucks;8;12.3;24.8;-10.6;9.1;13;10.7;86.3;19.6;21.5;22.6;22.4;7.6;19.2;39.9
Starbucks;7.7;13.1;21.6;-24;3.4;18.7;5.5;91.8;34.2;21.7;29.6;25.8;15.2;25.1;44.7
Starbucks;6.2;15.1;18;-19.3;2.4;18.1;6.3;91.3;33.5;20.8;32;33.1;17.6;23.3;37.6
Starbucks;12;25.9;29;-14.5;15.8;25.7;8.5;92.6;25;22.1;20.4;29.3;17.5;24.6;38.7
Starbucks;15;23.3;33.4;-1.4;21.3;28;22.6;89.5;27.1;26.5;22.4;27.4;19.8;20.8;43.5
Starbucks;15.3;12.6;21.9;-24.1;-1.6;17.5;5.8;89.8;26.9;32.9;26.1;22.6;9.6;22.3;34.9
Starbucks;17.2;31.4;37.7;0.5;22;35.5;27.1;94;36.6;33.9;31.4;33.3;17.8;32.9;30.4
Starbucks;9.4;17.9;24.8;-19.2;11.5;22.8;9.5;94.3;26;27;21.2;27.7;11.9;21.5;33.6
Starbucks;4.5;18.1;22.8;-14.2;10.5;31.7;15.5;85.9;30.2;20.2;24.9;37.9;19.9;26.9;38.3
Starbucks;10.8;28.6;33.1;-8;19.6;23;22;89;25.1;26.3;23.8;28;15.6;21.5;39
Starbucks;9.8;18.4;23.2;-17.3;20.9;30.8;12.6;95.7;30;25.5;27.1;33.6;13.8;25;39.4
Starbucks;15.3;12.4;18.1;-21.4;11.7;15.8;6;89.5;24;18.4;15;21.2;12;17.7;35
Starbucks;16.4;24.5;40.1;-15.6;23;16.5;20.2;94;31.5;29.6;31.3;35.3;13.1;24.4;47
Starbucks;11.5;14.4;29.3;-21.9;8.1;17.8;16.2;93.8;27.5;27.5;20.8;23.8;8.6;17.9;47.2
Starbucks;10.9;22.1;27.1;-17.5;10.9;38.5;15.8;92.6;31.8;20.2;23.8;28.4;17.3;23.3;37.8
Starbucks;2.2;12.4;15.3;-20;3.9;22.8;6;91.9;24.5;23.8;25.7;30;16.2;21.3;44.4
Starbucks;7.5;26.3;32.4;-17;8.5;27.1;21.5;95.1;27.8;27.2;31.3;34;15.2;29.9;45
Starbucks;11.4;29.2;32.1;-7.6;21.1;27.4;22.4;92.2;26.3;28.9;21.8;33.4;17.8;23.8;30.3
Starbucks;15;15.5;31.9;-10.2;10.2;20.5;9.3;91.3;32.9;28.1;21.2;24.9;11.8;20.5;40.2
Starbucks;5.2;16.6;18.3;-7.3;9.6;21;13.7;80.9;24.4;18.2;13.4;23.1;11.9;13.1;40.5
Starbucks;11.1;27.3;31.3;-11.5;15.4;27.7;22.2;90.1;23;20.5;30.1;36.9;19.8;29.8;29.2
Starbucks;11.7;25.5;27.5;-7;26.2;27.4;20.4;93.1;32.3;30.5;26.2;26.9;12;22.4;42.2
Starbucks;0.3;6.1;21.6;-7.9;7.9;15.6;8.7;95.3;22.9;17.1;15.3;29.7;13.3;22.7;33.6
Starbucks;3.8;19.8;33;-18.5;13.7;26.1;13;90.3;35.9;28.7;21.2;33.5;14.2;20.8;46.5
Starbucks;13;16.4;17.9;-8.8;15.3;26.8;18.7;84.6;33.2;20.3;28.8;34.9;22;23.2;36
Starbucks;3.4;5.8;7.4;-17.7;1.8;14.7;3.5;85;32.4;25.2;26.8;32.6;9;25.1;33.8
Starbucks;8.5;27.1;34.4;-6.4;11.8;25.1;18;88.6;25.2;21.7;27.7;32.1;21.9;31.1;33.1
Starbucks;18.8;29.3;21.4;-9.5;17.3;22.8;10.6;88.6;30.5;25.3;24.4;28.2;16.4;25.8;38.8
Starbucks;13.9;32.7;34.4;-12.7;21.8;31.8;21.2;90.9;31.9;22.3;29.4;33.2;12.3;22;39.9
Starbucks;10.9;23.6;31.6;-18;17.8;23.3;15.6;93.3;29.2;24.5;26.2;29.7;10.2;15.4;44.3
Starbucks;15.8;23;30.9;5.1;21.6;23.5;22.1;90.7;28.3;25.3;23.9;28.9;16.5;22.3;41.2
Starbucks;7.9;17.6;27.9;-15.5;9.7;29.7;15;90.5;25.8;13.1;26.2;25;13.8;17.9;37.8
Starbucks;7.6;13.3;14.8;-8.5;14.2;22.5;11.1;83.9;27;23.5;27.4;28.4;13.4;23.7;40.9
Starbucks;12.8;22.9;25.2;-16.7;26.3;19.7;16.9;90.7;28.6;23.6;20;28.1;16;20.2;45.5
Starbucks;5.2;23.5;30.4;-4.6;21.6;29.8;24.8;90.9;20;16;22.6;23.9;10.2;17.2;43.1
Starbucks;12.9;23.3;27.4;-14.5;7.7;26.4;13.9;89;28.6;21;23.8;33.3;15.1;22;37.5
Starbucks;8.7;37.4;33.7;-18.7;20.9;24.8;20.6;91.8;22.6;31.1;25.3;31.9;12.3;25.1;41.9
Starbucks;13.3;16.7;25.2;-7.9;14.9;11.7;7.6;91;23.3;28;28.3;20.7;6.8;22.7;42.1
Starbucks;6;10.2;26.1;-13.4;8;15.6;5.1;85;31.3;24.6;20.3;27.1;13.9;25.7;28.2
Starbucks;9.7;12.8;29.8;-14.3;15.7;14.8;5.5;92.5;23.3;22.5;17.5;22.3;12.2;19.7;42.8
Starbucks;3.6;6.3;13.9;-18.8;12.6;8.3;0.2;91.9;27.9;23.1;23.5;21.9;14.1;19.1;46.7
Starbucks;13.6;21;27.7;-5.8;18.2;19.4;15.8;88.6;30.5;23.9;24.6;23.7;16.2;19.9;41.8
Starbucks;11.4;24.3;35.2;-20.4;9.1;24;13.8;91.3;31.5;33.7;24.5;33.5;13.4;23.8;41.1
Starbucks;7.6;13.6;23.8;-15.8;6.1;23.1;13.3;87.9;20.4;20.9;10.8;27.3;18.5;15.8;40.9
Starbucks;26.2;27.9;37.7;-1;24.2;25.9;23.7;90.4;32.6;23.1;27.8;33.7;19;26.4;28.7
Starbucks;1.6;17.9;20.8;-17.6;6.2;8.9;7.6;90.8;29;23.1;26;23.9;5.6;16.5;45.7
Starbucks;2.8;13.4;18.8;-18.7;8.5;5.5;-0.5;90.2;24.4;26.9;19.3;21.9;12.7;17.1;46
Starbucks;7.9;18.4;26;-16.6;7.2;25;4.8;91.7;31.8;29.2;24.3;23.2;10.4;20.9;39.2
Starbucks;19.9;29.6;38.2;0.1;17.7;30.4;22.7;88.2;27.9;27.5;22.3;27.8;13.7;28.3;35.5
Starbucks;12.5;16.1;22.6;-21.5;8.9;26.7;2.3;92.8;27;30.3;19.6;18.8;6.6;18.5;45.7
Starbucks;20.2;18.4;32.6;-11.6;12.3;31.1;14.8;87.8;31.6;21.2;29.4;33.1;12.1;23.2;34.7
Starbucks;11.3;19.8;31.4;-11.5;17.6;21.1;15.8;80.6;16.6;19.6;23.5;25.4;16.5;18.7;30.1
Starbucks;10.6;26.9;24.4;-8.5;18.8;26.6;15.6;92.3;27.2;20.1;21.2;31;15.5;18.1;43.9
Starbucks;17.3;26.2;23.7;-19.4;4;29.9;5.7;89.6;32.7;22.7;18.5;28;15.9;20.8;35.9
Starbucks;20.1;29.3;37.2;-29.4;17.2;25.7;10.8;91.3;31;34.2;20.7;28.6;14.2;21.3;40.1
Starbucks;2.7;9;21.2;-26;14.5;18.6;9.2;93.8;27.5;18.4;26;31.3;12.7;17.4;51.7
Starbucks;9.2;22.9;33.6;-10.7;14.1;29.6;13.5;89.6;34.8;27.3;27.7;29;17;22.2;40.3
Starbucks;13.5;37.5;40.4;0.7;24.1;33.6;25.1;92.1;25.8;20.4;22;26.8;17.5;23.2;46.8
Starbucks;7;14.5;16.7;-17.6;-3.6;22;8.2;89.3;32.7;19.9;27.7;24.2;10.6;18.4;42.3
Starbucks;21.7;27.1;20.4;-7.9;15.4;22.7;14.6;90.1;38.8;23;26.6;26.8;16.3;18.5;35.5
Starbucks;10.2;10.7;26;-18;5.8;14.8;9.4;91.6;24.4;25.6;19.3;25.9;14.2;18.4;39.1
Starbucks;11.7;15;31.5;-11;14.5;15;10.6;93;27.7;19.1;18.9;22.3;7.7;15.7;39.7
Starbucks;3;9.4;19.3;-17.3;9.7;10.9;2.3;90.6;19.2;9.7;14.6;16.9;7.1;12.9;50.1
Starbucks;6.9;23.6;35.4;-11.3;14.2;23.4;13.5;92.1;18.5;17.9;16.4;27.8;11.3;13.4;47.3
Starbucks;12.4;22.7;31.3;-11.4;19.7;23.1;14.2;84.8;18;16.2;15.5;23.7;8.5;8.6;41.7
Starbucks;4;11.8;23.9;-15.1;8.4;15.7;11.1;88.5;18.7;21.4;20.2;24.1;15.1;18.1;36.4
Starbucks;11.5;7.4;27.9;-13;11.8;20.7;3.3;91.2;29.9;16.3;24.5;23.4;12.1;12.1;44.7
Starbucks;11.9;25.1;32.3;-8.6;19.1;19.7;13.8;82;20.8;17.2;12.6;17.2;7.5;10.1;45.9
Starbucks;3.3;18;15.5;-20.5;15.7;14.3;0.9;91.2;18.8;16.5;17.2;18.5;11;21.7;36.5
Starbucks;14.5;24.5;32.9;-1.5;27.1;28;22.2;95.4;23.8;14.9;21;23.9;6.7;12.7;42.8
Starbucks;13.1;28.4;32.2;-15.9;14.9;26.1;19;91.5;23.1;16.8;20.2;21.8;10.2;17.5;42.5
Starbucks;19.1;33.6;39.9;6;35.5;39.4;33.4;92.4;26.9;19.3;20.5;22.4;8.5;17.9;41.8
Starbucks;8.3;15.7;31.5;-17.7;11.2;21.2;14.1;93.3;21.3;18.1;14.9;22.1;13.3;13.4;42.1
Starbucks;12.8;11.2;24.6;-16.1;13.1;20.6;9.6;90.1;30.8;21.7;17.6;26.3;11.4;19.6;41.1
Starbucks;0.5;5.6;14;-22;5;7.7;9.1;94.3;26;18.7;17.6;24.2;11.3;11.9;46
Starbucks;-0.2;13;22;-9;20.4;14.9;5.9;87.8;23.1;13.1;15.4;24.4;8.5;10.6;40.8
Starbucks;22.8;20.9;33.6;-11.8;14;31.9;20.4;95.5;27.5;22.6;23.1;28.4;19.1;18.2;47
Starbucks;2.4;21.5;31.1;-7.5;18.5;29.5;13.9;89.7;22.8;19.5;26.1;22.4;13.8;13;48
Starbucks;15;10.4;20.9;-7.6;13.2;18.8;13.4;90.2;22.7;16.4;14.3;27.1;18.2;14.3;44.3
Starbucks;9.5;17.5;29.8;-16.9;13.5;16.3;8;93.3;23.8;19.8;16.3;27.6;16.8;14.3;49.2
Starbucks;6.9;29.2;32.2;-5.8;21.1;18.2;17.6;89.8;30.7;18.9;19;19.6;10.2;10.9;52.7
Starbucks;6.8;21.6;28.7;-12.8;14.2;24.7;8.9;87.9;22.1;18.3;21.3;30.7;9.4;8.7;51.1
Starbucks;1.7;26.5;20.9;-10.8;15.3;15.4;8.7;87.3;16.9;19.7;18.9;21.2;9;13.7;41.6
Starbucks;5.2;22.4;31.4;-0.6;13.1;23.6;16.7;92;31.1;16.8;27.8;41.3;11.9;20.8;48.4
Starbucks;12.9;9.9;19.4;-12.4;4.8;18.6;7.4;93.5;29.5;16;21.2;23.1;11.3;14;47.2
Starbucks;13.6;33.9;29.9;-8.8;21.8;26.2;23.1;91.6;18.9;15.1;13.7;27.8;15.2;7.2;56.5
Starbucks;0.4;4.8;10.3;-16.5;3.1;12.3;4.4;82.6;25.6;8.3;12.4;17.3;12.8;9.7;45.1
